"ID","ACCOUNTID","ACCOUNT.NAME","AMOUNT","CLOSEDATE","CONTRACT_END_DATE__C","DESCRIPTION","FORECASTCATEGORY","FORECASTCATEGORYNAME","HASOPENACTIVITY","HASOPPORTUNITYLINEITEM","HASOVERDUETASK","ISCLOSED","ISWON","LEADSOURCE","NAME","NEXTSTEP","PROBABILITY","STAGENAME","TYPE"
"0060b00000pOu6EAAS","0010b00002EBgPUAA1","HERD Research","75360.0","2017-12-27","","","Omitted","Omitted","false","true","false","true","false","Referral","HERD Research - New Business - 2017221","","0.0","ClosedLost","New Business"
"0060b00000pOu6IAAS","0010b00002EBgMOAA1","SurfSafe","30048.0","2017-12-13","","","Omitted","Omitted","false","true","false","true","false","Referral","SurfSafe - New Business - 2017224","","0.0","ClosedLost","New Business"
"0060b00000pOu7rAAC","0010b00002EBgOdAAL","Amal Digital","25680.0","2018-07-07","","","Omitted","Omitted","false","true","false","true","false","Referral","Amal Digital - New Business - 2017818","","0.0","ClosedLost","New Business"
"0060b00000pOu7wAAC","0010b00002EBgOeAAL","Purple Kangaroo","66000.0","2018-10-20","","","Omitted","Omitted","false","true","false","true","false","TradeShow","Purple Kangaroo - New Business - 20171230","","0.0","ClosedLost","New Business"
"0060b00000pOu81AAC","0010b00002EBgLgAAL","Emmerich Group","21060.0","2018-11-28","2019-02-03","","Closed","Closed","false","true","false","true","true","TradeShow","Emmerich Group - New Business - 201827","","0.0","ClosedWon","New Business"
"0060b00000pOu8BAAS","0010b00002EBgOnAAL","Kuhic-Crooks","43980.0","2019-01-07","2019-04-12","","Closed","Closed","false","true","false","true","true","Email","Kuhic-Crooks - New Business - 2018325","","0.0","ClosedWon","New Business"
"0060b00000pOu8EAAS","0010b00002EBgM2AAL","Patchsystems","74700.0","2019-04-09","2019-07-13","","Closed","Closed","false","true","false","true","true","","Patchsystems - New Business - 2018427","","0.0","ClosedWon","New Business"
"0060b00000pOu8ZAAS","0010b00002EBgN0AAL","Live Paint","37320.0","2018-06-19","2019-09-22","","Closed","Closed","false","true","false","true","true","TradeShow","Live Paint - New Business - 2017831","","0.0","ClosedWon","New Business"
"0060b00000pOu8qAAC","0010b00002EBgNDAA1","The Paws Parlour","54720.0","2018-12-23","2019-03-28","","Closed","Closed","false","true","false","true","true","TradeShow","The Paws Parlour - New Business - 2018129","","0.0","ClosedWon","New Business"
"0060b00000pOu9JAAS","0010b00002EBgPwAAL","Imperium","66660.0","2019-02-11","2019-05-17","","Closed","Closed","false","true","false","true","true","TradeShow","Imperium - New Business - 2018427","","0.0","ClosedWon","New Business"
"0060b00000pOu9YAAS","0010b00002EBgLrAAL","Altraeon","86460.0","2019-05-15","","","Omitted","Omitted","false","true","false","true","false","Website","Altraeon - New Business - 2018723","","0.0","ClosedLost","New Business"
"0060b00000pOuA2AAK","0010b00002EBgOWAA1","Nuwest Group","63648.0","2019-06-17","","","Omitted","Omitted","false","true","false","true","false","Referral","Nuwest Group - New Business - 2018818","","0.0","ClosedLost","New Business"
"0060b00000pOuA5AAK","0010b00002EBgONAA1","Youtags","33420.0","2019-07-28","","","Pipeline","Pipeline","false","true","false","false","false","","Youtags - New Business - 201894","","0.0","Stage2","New Business"
"0060b00000pOuATAA0","0010b00002EBgQ2AAL","MEETSITE.COM","257580.0","2019-06-27","","","Forecast","Commit","true","true","true","false","false","TradeShow","MEETSITE.COM - New Business - 2018919","","0.0","Stage5","New Business"
"0060b00000pOu1oAAC","0010b00002EBgLyAAL","mGravity.com","2700.0","2016-12-19","","","Omitted","Omitted","false","true","false","true","false","","mGravity.com - New Business - 201629","","0.0","ClosedLost","New Business"
"0060b00000pOu2SAAS","0010b00002EBgMSAA1","Bergstrom LLC","24480.0","2017-09-02","2017-12-06","","Closed","Closed","false","true","false","true","true","","Bergstrom LLC - New Business - 20161015","","0.0","ClosedWon","New Business"
"0060b00000pOu2XAAS","0010b00002EBgKFAA1","Hamden Dr","29700.0","2017-08-16","2017-11-19","","Closed","Closed","false","true","false","true","true","","Hamden Dr - Renewal - 2016111","","0.0","ClosedWon","Renewal"
"0060b00000pOu2fAAC","0010b00002EBgLOAA1","The Hee-Haw Imperative","20880.0","2017-12-18","","","Omitted","Omitted","false","true","false","true","false","","The Hee-Haw Imperative - New Business - 2017128","","0.0","ClosedLost","New Business"
"0060b00000pOu2uAAC","0010b00002EBgLcAAL","ExoKnowledge.com","45120.0","2018-03-10","2018-06-13","","Closed","Closed","false","true","false","true","true","","ExoKnowledge.com - Renewal - 2017530","","0.0","ClosedWon","Renewal"
"0060b00000pOu38AAC","0010b00002EBgKFAA1","Hamden Dr","61200.0","2018-07-18","2019-10-21","","Closed","Closed","false","true","false","true","true","","Hamden Dr - Renewal - 2017924","","0.0","ClosedWon","Renewal"
"0060b00000pOu3DAAS","0010b00002EBgMSAA1","Bergstrom LLC","23760.0","2018-08-26","2018-11-29","","Closed","Closed","false","true","false","true","true","","Bergstrom LLC - Renewal - 20171031","","0.0","ClosedWon","Renewal"
"0060b00000pOu4ZAAS","0010b00002EBgO9AAL","Gliding Lights Children?s Fund","74880.0","2017-12-01","2019-02-06","","Closed","Closed","false","true","false","true","true","","Gliding Lights Children’s Fund - Renewal - 201722","","0.0","ClosedWon","Renewal"
"0060b00000pOu4iAAC","0010b00002EBgKbAAL","EqualSize.com","47700.0","2018-01-30","2018-04-05","","Closed","Closed","false","true","false","true","true","","EqualSize.com - Renewal - 2017417","","0.0","ClosedWon","Renewal"
"0060b00000pOu4wAAC","0010b00002EBgP1AAL","Slax","70320.0","2018-05-23","2018-08-26","","Closed","Closed","false","true","false","true","true","","Slax - Renewal - 201789","","0.0","ClosedWon","Renewal"
"0060b00000pOu4yAAC","0010b00002EBgPzAAL","Country Music Communications","79200.0","2018-06-09","2018-09-12","","Closed","Closed","false","true","false","true","true","","Country Music Communications - Renewal - 2017814","","0.0","ClosedWon","Renewal"
"0060b00000pOu5hAAC","0010b00002EBgP1AAL","Slax","72480.0","2019-04-24","2019-07-28","","Closed","Closed","false","true","false","true","true","","Slax - Renewal - 201878","","0.0","ClosedWon","Renewal"
"0060b00000pOu6aAAC","0010b00002EBgKmAAL","Elita","36000.0","2018-06-02","","","Omitted","Omitted","false","true","false","true","false","","Elita - New Business - 2017729","","0.0","ClosedLost","New Business"
"0060b00000pOu7CAAS","0010b00002EBgODAA1","Langworth-Fay","26100.0","2019-01-06","2019-04-11","","Closed","Closed","false","true","false","true","true","","Langworth-Fay - Renewal - 2018310","","0.0","ClosedWon","Renewal"
"0060b00000pOu7IAAS","0010b00002EBgOEAA1","Greenfelder and Sons","25500.0","2019-02-01","","","Omitted","Omitted","false","true","false","true","false","","Greenfelder and Sons - Renewal - 201847","","0.0","ClosedLost","Renewal"
"0060b00000pOu7OAAS","0010b00002EBgPdAAL","GreatSkates","38700.0","2019-03-01","2019-05-04","","Closed","Closed","false","true","false","true","true","","GreatSkates - Renewal - 2018516","","0.0","ClosedWon","Renewal"
"0060b00000pOu8LAAS","0010b00002EBgPNAA1","Tromp, Herman and Harber","24300.0","2019-04-17","","","Omitted","Omitted","false","true","false","true","false","","Tromp, Herman and Harber - New Business - 2018526","","0.0","ClosedLost","New Business"
"0060b00000pOu8PAAS","0010b00002EBgP5AAL","Stainless Feel","52200.0","2019-04-20","2019-07-24","","Closed","Closed","false","true","false","true","true","","Stainless Feel - Renewal - 2018616","","0.0","ClosedWon","Renewal"
"0060b00000pOu27AAC","0010b00002EBgK9AAL","Wilkinson, Wisozk and Senger","23760.0","2017-04-18","2018-07-22","","Closed","Closed","false","true","false","true","true","","Wilkinson, Wisozk and Senger - Renewal - 2016629","","0.0","ClosedWon","Renewal"
"0060b00000pOu2sAAC","0010b00002EBgNZAA1","Greyvoid","10440.0","2018-02-17","","","Omitted","Omitted","false","true","false","true","false","","Greyvoid - Renewal - 2017426","","0.0","ClosedLost","Renewal"
"0060b00000pOu3TAAS","0010b00002EBgK9AAL","Wilkinson, Wisozk and Senger","23760.0","2019-04-13","","","Omitted","Omitted","false","true","false","true","false","","Wilkinson, Wisozk and Senger - Renewal - 2018617","","0.0","ClosedLost","Renewal"
"0060b00000pOu4OAAS","0010b00002EBgPsAAL","Girl Pool","24576.0","2017-08-18","","","Omitted","Omitted","false","true","false","true","false","","Girl Pool - Renewal - 20161030","","0.0","ClosedLost","Renewal"
"0060b00000pOu6xAAC","0010b00002EBgL3AAL","Huels, Raynor and Zieme","14256.0","2018-10-16","2020-01-19","","Closed","Closed","false","true","false","true","true","","Huels, Raynor and Zieme - Renewal - 20171230","","0.0","ClosedWon","Renewal"
"0060b00000pOu6zAAC","0010b00002EBgK3AAL","Greenfelder LLC","66384.0","2018-10-16","2019-01-19","","Closed","Closed","false","true","false","true","true","","Greenfelder LLC - Renewal - 201813","","0.0","ClosedWon","Renewal"
"0060b00000pOu74AAC","0010b00002EBgQ8AAL","Aluminal","35520.0","2018-11-15","","","Omitted","Omitted","false","true","false","true","false","","Aluminal - Renewal - 2018121","","0.0","ClosedLost","Renewal"
"0060b00000pOu87AAC","0010b00002EBgP7AAL","Bubblebox","33660.0","2019-01-07","","","Omitted","Omitted","false","true","false","true","false","","Bubblebox - New Business - 201839","","0.0","ClosedLost","New Business"
"0060b00000pOu1xAAC","0010b00002EBgO4AAL","The Concierge Consortium","7620.0","2017-02-20","2017-05-26","","Closed","Closed","false","true","false","true","true","","The Concierge Consortium - New Business - 2016418","","0.0","ClosedWon","New Business"
"0060b00000pOu2BAAS","0010b00002EBgP9AAL","eMODE","15480.0","2017-04-25","2018-07-29","","Closed","Closed","false","true","false","true","true","","eMODE - Renewal - 2016714","","0.0","ClosedWon","Renewal"
"0060b00000pOu2FAAS","0010b00002EBgOsAAL","Broad and Cough Man","25380.0","2017-06-02","2019-08-05","","Closed","Closed","false","true","false","true","true","","Broad and Cough Man - Renewal - 2016728","","0.0","ClosedWon","Renewal"
"0060b00000pOu2GAAS","0010b00002EBgJuAAL","Coffeequarium","4560.0","2017-06-05","2018-08-08","","Closed","Closed","false","true","false","true","true","","Coffeequarium - New Business - 2016731","","0.0","ClosedWon","New Business"
"0060b00000pOu2IAAS","0010b00002EBgMXAA1","Hansen, Orn and Stracke","49920.0","2017-05-28","","","Omitted","Omitted","false","true","false","true","false","","Hansen, Orn and Stracke - Renewal - 2016812","","0.0","ClosedLost","Renewal"
"0060b00000pOu2JAAS","0010b00002EBgOUAA1","Christian Cuisine","15360.0","2017-06-15","","","Omitted","Omitted","false","true","false","true","false","","Christian Cuisine - Renewal - 2016813","","0.0","ClosedLost","Renewal"
"0060b00000pOu2QAAS","0010b00002EBgPKAA1","Reliable Guidance","6660.0","2017-08-01","2017-10-04","","Closed","Closed","false","true","false","true","true","","Reliable Guidance - Renewal - 2016106","","0.0","ClosedWon","Renewal"
"0060b00000pOu2TAAS","0010b00002EBgMqAAL","Retrack","5280.0","2017-08-26","2017-11-29","","Closed","Closed","false","true","false","true","true","","Retrack - New Business - 20161015","","0.0","ClosedWon","New Business"
"0060b00000pOu2YAAS","0010b00002EBgKIAA1","Fadeo","77400.0","2017-09-02","2018-11-06","","Closed","Closed","false","true","false","true","true","","Fadeo - Renewal - 20161114","","0.0","ClosedWon","Renewal"
"0060b00000pOu2aAAC","0010b00002EBgJjAAL","Izzby","138600.0","2017-10-28","","","Omitted","Omitted","false","true","false","true","false","","Izzby - Renewal - 20161230","","0.0","ClosedLost","Renewal"
"0060b00000pOu2dAAC","0010b00002EBgK7AAL","Nienow Group","67620.0","2017-11-19","2018-02-22","","Closed","Closed","false","true","false","true","true","","Nienow Group - Renewal - 2017119","","0.0","ClosedWon","Renewal"
"0060b00000pOu2hAAC","0010b00002EBgLpAAL","Multicerv","34944.0","2017-12-23","2018-03-28","","Closed","Closed","false","true","false","true","true","","Multicerv - Renewal - 2017222","","0.0","ClosedWon","Renewal"
"0060b00000pOu2iAAC","0010b00002EBgMkAAL","Category Five","8280.0","2017-12-12","","","Omitted","Omitted","false","true","false","true","false","","Category Five - Renewal - 2017224","","0.0","ClosedLost","Renewal"
"0060b00000pOu2qAAC","0010b00002EBgJsAAL","Bytrex","13920.0","2018-02-07","2018-05-13","","Closed","Closed","false","true","false","true","true","","Bytrex - New Business - 2017322","","0.0","ClosedWon","New Business"
"0060b00000pOu2wAAC","0010b00002EBgNHAA1","Pride Pro Services ? Public Relations Organization","26880.0","2018-04-03","","","Omitted","Omitted","false","true","false","true","false","","Pride Pro Services – Public Relations Organization - Renewal - 201763","","0.0","ClosedLost","Renewal"
"0060b00000pOu2xAAC","0010b00002EBgKHAA1","Cassin and Sons","10560.0","2018-04-02","2019-06-06","","Closed","Closed","false","true","false","true","true","","Cassin and Sons - Renewal - 2017620","","0.0","ClosedWon","Renewal"
"0060b00000pOu2zAAC","0010b00002EBgNrAAL","Emtrac.com","63060.0","2018-04-27","2018-07-31","","Closed","Closed","false","true","false","true","true","","Emtrac.com - Renewal - 201773","","0.0","ClosedWon","Renewal"
"0060b00000pOu31AAC","0010b00002EBgN2AAL","Duffy Mazan","53400.0","2018-05-29","2018-08-01","","Closed","Closed","false","true","false","true","true","","Duffy Mazan - Renewal - 2017722","","0.0","ClosedWon","Renewal"
"0060b00000pOu33AAC","0010b00002EBgPKAA1","Reliable Guidance","13320.0","2018-05-29","2019-08-01","","Closed","Closed","false","true","false","true","true","","Reliable Guidance - Renewal - 201789","","0.0","ClosedWon","Renewal"
"0060b00000pOu3FAAS","0010b00002EBgNGAA1","Coffee Feathers","55260.0","2018-09-18","","","Omitted","Omitted","false","true","false","true","false","","Coffee Feathers - Renewal - 20171125","","0.0","ClosedLost","Renewal"
"0060b00000pOu3IAAS","0010b00002EBgNtAAL","Unia","234360.0","2018-10-31","","","Omitted","Omitted","false","true","false","true","false","","Unia - Renewal - 20171223","","0.0","ClosedLost","Renewal"
"0060b00000pOu3JAAS","0010b00002EBgK7AAL","Nienow Group","70920.0","2018-11-14","2019-02-17","","Closed","Closed","false","true","false","true","true","","Nienow Group - Renewal - 2018122","","0.0","ClosedWon","Renewal"
"0060b00000pOu3LAAS","0010b00002EBgLpAAL","Multicerv","33792.0","2018-12-01","","","Omitted","Omitted","false","true","false","true","false","","Multicerv - Renewal - 201824","","0.0","ClosedLost","Renewal"
"0060b00000pOu3SAAS","0010b00002EBgN2AAL","Duffy Mazan","55620.0","2019-04-03","2019-07-07","","Closed","Closed","false","true","false","true","true","","Duffy Mazan - Renewal - 201866","","0.0","ClosedWon","Renewal"
"0060b00000pOu3VAAS","0010b00002EBgP9AAL","eMODE","15960.0","2019-04-06","2020-06-10","","Closed","Closed","false","true","false","true","true","","eMODE - Renewal - 2018626","","0.0","ClosedWon","Renewal"
"0060b00000pOu4KAAS","0010b00002EBgOHAA1","Grady-Jast","7920.0","2017-07-27","2018-10-30","","Closed","Closed","false","true","false","true","true","","Grady-Jast - Renewal - 2016107","","0.0","ClosedWon","Renewal"
"0060b00000pOu4PAAS","0010b00002EBgJpAAL","Monk Home Improvements","43872.0","2017-08-27","2018-11-30","","Closed","Closed","false","true","false","true","true","","Monk Home Improvements - Renewal - 20161031","","0.0","ClosedWon","Renewal"
"0060b00000pOu4QAAS","0010b00002EBgKRAA1","Sole ? Spirited Organisms Living Equally","4800.0","2017-09-24","2017-12-28","","Closed","Closed","false","true","false","true","true","","Sole – Spirited Organisms Living Equally - New Business - 20161122","","0.0","ClosedWon","New Business"
"0060b00000pOu4WAAS","0010b00002EBgKPAA1","Hound Dog Heaven","14640.0","2017-11-11","2018-02-14","","Closed","Closed","false","true","false","true","true","","Hound Dog Heaven - New Business - 2017116","","0.0","ClosedWon","New Business"
"0060b00000pOu4aAAC","0010b00002EBgKsAAL","iBOUNCE.COM","2100.0","2017-12-08","","","Omitted","Omitted","false","true","false","true","false","","iBOUNCE.COM - New Business - 2017211","","0.0","ClosedLost","New Business"
"0060b00000pOu4eAAC","0010b00002EBgPmAAL","Nitzsche and Sons","234480.0","2017-12-28","","","Omitted","Omitted","false","true","false","true","false","","Nitzsche and Sons - Renewal - 2017316","","0.0","ClosedLost","Renewal"
